time,ntime,latitude,nlatitude,longitude,nlongitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-02-03T18:44:45.900Z,2019-02-03 18:44:46,38.8238335,128.8238335,-122.80233,57.19767,3.23,0.88,md,8,126,0.006065,0.02,nc,nc73139010,2019-02-08T01:47:24.891Z,"6km NW of The Geysers, CA",earthquake,0.61,1.81,0.11,10,automatic,nc,nc
2019-02-03T18:27:45.180Z,2019-02-03 18:27:45,33.2493333,123.2493333,-116.4095,63.5905,7.41,1.24,ml,58,37,0.01988,0.19,ci,ci38217183,2019-02-04T19:14:39.889Z,"3km WSW of Borrego Springs, CA",earthquake,0.17,0.35,0.166,28,reviewed,ci,ci
2019-02-03T18:10:07.480Z,2019-02-03 18:10:07,33.4995,123.4995,-116.7906667,63.2093333,5.51,0.68,ml,22,45,0.01517,0.12,ci,ci38217175,2019-02-04T14:26:54.442Z,"9km NE of Aguanga, CA",earthquake,0.2,0.69,0.089,16,reviewed,ci,ci
2019-02-03T18:08:35.330Z,2019-02-03 18:08:35,67.5893,157.5893,-165.4129,14.5871,0,2.8,ml,,,,0.9,ak,ak0191kj1e3k,2019-02-03T18:21:24.976Z,"101km SE of Point Hope, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-03T17:59:43.803Z,2019-02-03 17:59:44,62.1072,152.1072,-150.5056,29.4944,24.4,1.2,ml,,,,0.83,ak,ak0191kiqvas,2019-02-03T23:06:02.870Z,"31km SW of Talkeetna, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-02-03T17:55:13.310Z,2019-02-03 17:55:13,46.8856667,136.8856667,-112.6485,67.3515,14.55,1.21,ml,8,74,0.07,0.07,mb,mb80334774,2019-02-03T18:27:16.940Z,"8km SSE of Lincoln, Montana",earthquake,0.37,0.81,0.116,3,reviewed,mb,mb
2019-02-03T17:51:09.566Z,2019-02-03 17:51:10,38.8841,128.8841,-118.5003,61.4997,1.3,1.1,ml,8,114.45,0.257,0.1428,nn,nn00676720,2019-02-04T02:06:02.509Z,"41km NNE of Hawthorne, Nevada",earthquake,,2.6,0.5,2,reviewed,nn,nn
2019-02-03T17:48:34.340Z,2019-02-03 17:48:34,46.8425,136.8425,-112.6526,67.3474,5,2.6,ml,,89,0.113,0.83,us,us2000jctz,2019-02-03T18:31:11.040Z,"12km S of Lincoln, Montana",earthquake,2.4,2,0.097,14,reviewed,us,us
2019-02-03T17:46:05.817Z,2019-02-03 17:46:06,38.3245,128.3245,-118.5167,61.4833,8.7,0.6,ml,4,186.37,0.074,0.0199,nn,nn00676719,2019-02-04T02:06:01.012Z,"24km SSE of Hawthorne, Nevada",earthquake,,7.9,0.33,2,reviewed,nn,nn
2019-02-03T17:45:58.920Z,2019-02-03 17:45:59,46.8247,136.8247,-112.7766,67.2234,5,2.8,ml,,95,0.154,0.93,us,us2000jctw,2019-02-03T18:37:12.040Z,"16km SSW of Lincoln, Montana",earthquake,2.8,2,0.071,26,reviewed,us,us
2019-02-03T17:45:01.143Z,2019-02-03 17:45:01,60.5158,150.5158,-148.6714,31.3286,20,1.7,ml,,,,0.4,ak,ak0191kintdb,2019-02-03T17:50:06.241Z,"28km S of Whittier, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-03T17:40:30.453Z,2019-02-03 17:40:30,69.4867,159.4867,-144.4188,35.5812,7.6,3.7,ml,,,,0.7,ak,ak0191kimt4e,2019-02-03T18:42:01.040Z,"78km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-02-03T17:36:37.140Z,2019-02-03 17:36:37,46.8918333,136.8918333,-112.6565,67.3435,14.11,1.94,ml,10,72,0.064,0.11,mb,mb80334754,2019-02-03T18:34:55.310Z,"7km SSE of Lincoln, Montana",earthquake,0.37,0.91,0.019,3,reviewed,mb,mb
2019-02-03T17:30:11.622Z,2019-02-03 17:30:12,38.3256,128.3256,-118.5252,61.4748,8.8,0.6,ml,6,152.08,0.076,0.1446,nn,nn00676717,2019-02-04T02:05:59.495Z,"23km SSE of Hawthorne, Nevada",earthquake,,3.9,0.22,2,reviewed,nn,nn
2019-02-03T17:29:40.770Z,2019-02-03 17:29:41,46.8743333,136.8743333,-112.6561667,67.3438333,12.8,1.82,ml,8,84,0.081,0.13,mb,mb80334749,2019-02-03T18:39:32.840Z,"9km SSE of Lincoln, Montana",earthquake,0.69,1.35,0.037,3,reviewed,mb,mb
2019-02-03T17:28:01.370Z,2019-02-03 17:28:01,46.885,136.885,-112.6436667,67.3563333,14.14,1.28,ml,5,110,0.071,0.03,mb,mb80334989,2019-02-04T21:53:59.140Z,"8km SSE of Lincoln, Montana",earthquake,0.52,1,0.209,3,reviewed,mb,mb
2019-02-03T17:26:39.190Z,2019-02-03 17:26:39,19.421,109.421,-155.2805,24.7195,0.21,2.25,ml,25,61,0.004645,0.11,hv,hv70796421,2019-02-04T18:51:25.130Z,"4km WSW of Volcano, Hawaii",earthquake,0.17,0.12,0.075,13,reviewed,hv,hv
2019-02-03T17:22:15.410Z,2019-02-03 17:22:15,46.8878333,136.8878333,-112.6533333,67.3466667,14.14,2.26,ml,9,72,0.068,0.13,mb,mb80334744,2019-02-03T18:46:41.010Z,"7km SSE of Lincoln, Montana",earthquake,0.46,0.97,0.067,3,reviewed,mb,mb
2019-02-03T17:20:45.120Z,2019-02-03 17:20:45,24.5506,114.5506,93.9009,273.9009,61.72,4.5,mb,,62,0.484,0.89,us,us2000jcth,2019-02-03T19:00:49.605Z,"7km SSE of Mayang Imphal, India",earthquake,6.3,6.2,0.076,51,reviewed,us,us
2019-02-03T17:19:00.540Z,2019-02-03 17:19:01,46.823,136.823,-112.6282,67.3718,5,3.3,ml,,81,0.133,0.66,us,us2000jctf,2019-02-03T19:27:38.510Z,"15km SSE of Lincoln, Montana",earthquake,3.8,2,0.052,48,reviewed,us,us
2019-02-03T17:17:01.200Z,2019-02-03 17:17:01,46.8894,136.8894,-112.6333,67.3667,5,2.4,ml,,80,0.067,0.64,us,us2000jcu4,2019-02-03T18:33:20.040Z,"8km SSE of Lincoln, Montana",earthquake,2.8,2,0.256,2,reviewed,us,us
2019-02-03T17:15:45.580Z,2019-02-03 17:15:46,46.8953333,136.8953333,-112.6498333,67.3501667,14.54,1.82,ml,8,83,0.06,0.12,mb,mb80334979,2019-02-04T21:35:09.710Z,"7km SSE of Lincoln, Montana",earthquake,0.43,1,0.07,3,reviewed,mb,mb
2019-02-03T17:11:18.630Z,2019-02-03 17:11:19,46.8249,136.8249,-112.6845,67.3155,5,3.9,mb,,98,0.132,0.62,us,us2000jcta,2019-02-06T23:23:48.909Z,"14km S of Lincoln, Montana",earthquake,2.7,2,0.23,5,reviewed,us,us
2019-02-03T17:00:27.930Z,2019-02-03 17:00:28,37.6108333,127.6108333,-119.0493333,60.9506667,-2.37,-0.44,md,5,116,0.015,0.02,nc,nc73139311,2019-02-04T17:28:12.219Z,"7km WSW of Mammoth Lakes, CA",earthquake,0.28,31.61,0.121,4,reviewed,nc,nc
2019-02-03T16:55:16.600Z,2019-02-03 16:55:17,61.4872,151.4872,-149.9249,30.0751,37.1,1.5,ml,,,,0.64,ak,ak0191ki4k4p,2019-02-03T16:58:34.046Z,"4km SSE of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-03T16:49:53.564Z,2019-02-03 16:49:54,61.5447,151.5447,-149.9957,30.0043,40,1.3,ml,,,,0.76,ak,ak0191ki3cos,2019-02-03T16:56:23.191Z,"3km NW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-02-03T16:14:59.350Z,2019-02-03 16:14:59,38.8036652,128.8036652,-122.8206635,57.1793365,2.46,0.9,md,12,101,0.01504,0.04,nc,nc73139040,2019-02-08T01:47:39.389Z,"6km WNW of The Geysers, CA",earthquake,0.35,0.7,0.02,15,automatic,nc,nc
2019-02-03T16:14:23.220Z,2019-02-03 16:14:23,38.8400002,128.8400002,-122.8333359,57.1666641,2.99,0.9,md,9,117,0.002193,0.02,nc,nc73139035,2019-02-08T01:47:36.542Z,"10km NW of The Geysers, CA",earthquake,0.43,1.32,0.02,12,automatic,nc,nc
2019-02-03T15:54:28.420Z,2019-02-03 15:54:28,37.5945,127.5945,-119.011,60.989,1.42,1.06,md,16,184,0.02,0.06,nc,nc73139306,2019-02-04T18:27:04.913Z,"6km SSW of Mammoth Lakes, CA",earthquake,0.48,0.53,0.368,14,reviewed,nc,nc
2019-02-03T15:53:12.574Z,2019-02-03 15:53:13,61.3647,151.3647,-150.0769,29.9231,32.8,1.9,ml,,,,0.63,ak,ak0191khiosd,2019-02-03T16:04:21.055Z,"18km NNW of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-02-03T15:46:44.056Z,2019-02-03 15:46:44,59.8803,149.8803,-153.2904,26.7096,128.5,2.1,ml,,,,0.57,ak,ak0191khh98w,2019-02-03T16:24:58.040Z,"73km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-03T15:40:37.937Z,2019-02-03 15:40:38,61.4041,151.4041,-150.0243,29.9757,34.1,1.7,ml,,,,0.43,ak,ak0191khfyfd,2019-02-03T16:04:20.329Z,"13km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-03T15:18:39.950Z,2019-02-03 15:18:40,33.3841667,123.3841667,-116.3053333,63.6946667,13.73,2.53,ml,105,25,0.07718,0.18,ci,ci38217151,2019-02-04T19:06:17.883Z,"16km NNE of Borrego Springs, CA",earthquake,0.11,0.33,0.128,112,reviewed,ci,ci
2019-02-03T15:00:07.230Z,2019-02-03 15:00:07,38.0141678,128.0141678,-122.0914993,57.9085007,14,1.48,md,10,131,0.06098,0.04,nc,nc73139276,2019-02-03T15:31:04.479Z,"1km NNE of Vine Hill, CA",earthquake,0.62,0.92,0.18,7,automatic,nc,nc
2019-02-03T14:57:31.736Z,2019-02-03 14:57:32,58.3866,148.3866,-154.3038,25.6962,0,2.1,ml,,,,0.58,ak,ak0191kgy5it,2019-02-03T15:07:16.843Z,"96km NNW of Larsen Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-03T14:45:02.861Z,2019-02-03 14:45:03,64.5041,154.5041,-160.1306,19.8694,0,1.7,ml,,,,1.11,ak,ak0191kgvipa,2019-02-03T14:56:53.768Z,"77km NNE of Unalakleet, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-03T14:37:55.255Z,2019-02-03 14:37:55,39.608,129.608,-119.9795,60.0205,9.1,0.3,ml,5,136.57,0.014,0.1525,nn,nn00676716,2019-02-04T02:05:57.175Z,"8km S of Cold Springs, Nevada",earthquake,,2.2,0,1,reviewed,nn,nn
2019-02-03T14:30:03.650Z,2019-02-03 14:30:04,36.5503333,126.5503333,-121.146,58.854,5.55,1.92,md,21,116,0.03488,0.08,nc,nc73139256,2019-02-09T02:42:03.168Z,"2km N of Pinnacles, CA",earthquake,0.29,0.36,0.302,18,reviewed,nc,nc
2019-02-03T14:26:21.356Z,2019-02-03 14:26:21,57.8423,147.8423,-149.4532,30.5468,34.3,2.9,ml,,,,1.54,ak,ak0191kgrhvq,2019-02-03T14:30:56.061Z,"175km E of Kodiak, Alaska",earthquake,,16.5,,,automatic,ak,ak
2019-02-03T14:22:38.220Z,2019-02-03 14:22:38,38.836834,128.836834,-122.8108368,57.1891632,2.19,0.9,md,12,58,0.01343,0.03,nc,nc73139015,2019-02-08T01:47:28.530Z,"8km WNW of Cobb, CA",earthquake,0.38,0.88,0.1,14,automatic,nc,nc
2019-02-03T13:33:19.420Z,2019-02-03 13:33:19,33.4745,123.4745,-116.7955,63.2045,4.31,2.36,ml,123,17,0.03799,0.23,ci,ci38217047,2019-02-04T18:52:04.670Z,"7km ENE of Aguanga, CA",earthquake,0.11,0.39,0.134,113,reviewed,ci,ci
2019-02-03T13:32:36.203Z,2019-02-03 13:32:36,37.3677,127.3677,-117.3292,62.6708,13.8,1,ml,5,206.02,0.511,0.1685,nn,nn00676715,2019-02-04T02:05:54.605Z,"38km SSW of Goldfield, Nevada",earthquake,,3.2,0.26,3,reviewed,nn,nn
2019-02-03T13:26:07.410Z,2019-02-03 13:26:07,-2.6934,87.3066,141.7608,321.7608,10,4.9,mb,,56,5.637,0.97,us,us2000jcs0,2019-02-03T14:20:25.040Z,"50km E of Vanimo, Papua New Guinea",earthquake,9.1,1.9,0.077,53,reviewed,us,us
2019-02-03T13:17:49.010Z,2019-02-03 13:17:49,37.461,127.461,-113.78,66.22,2.37,1.66,md,9,70,0.0612,0.18,uu,uu60017219,2019-02-04T17:12:26.200Z,"13km SSW of Enterprise, Utah",earthquake,0.69,2.12,0.204,7,reviewed,uu,uu
2019-02-03T13:16:33.600Z,2019-02-03 13:16:34,19.4041672,109.4041672,-155.2831726,24.7168274,-0.01,1.8,md,21,34,0.01255,0.09,hv,hv70796231,2019-02-03T13:22:13.840Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.22,0.32,14,automatic,hv,hv
2019-02-03T13:12:05.966Z,2019-02-03 13:12:06,63.0161,153.0161,-151.0635,28.9365,130.8,1.9,ml,,,,0.36,ak,ak0191kg30ns,2019-02-03T13:17:29.359Z,"91km NNW of Talkeetna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-02-03T13:09:13.681Z,2019-02-03 13:09:14,37.1249,127.1249,-117.8348,62.1652,10.8,1.3,ml,5,167.59,0.267,0.0539,nn,nn00676714,2019-02-04T02:05:52.854Z,"40km E of Big Pine, California",earthquake,,12.7,0,1,reviewed,nn,nn
2019-02-03T13:05:43.730Z,2019-02-03 13:05:44,62.8695,152.8695,-149.8106,30.1894,76.8,1.4,ml,,,,0.83,ak,ak0191kg1lml,2019-02-03T13:10:36.938Z,"62km NNE of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-02-03T12:56:51.260Z,2019-02-03 12:56:51,19.9683333,109.9683333,-155.5956667,24.4043333,33.57,1.82,ml,29,144,0.1137,0.11,hv,hv70796211,2019-02-04T22:22:44.720Z,"9km SE of Waimea, Hawaii",earthquake,0.53,0.86,0.133,4,reviewed,hv,hv
2019-02-03T12:55:56.951Z,2019-02-03 12:55:57,56.9118,146.9118,-157.6379,22.3621,0,3.2,ml,,,,0.98,ak,ak0191kfqwuh,2019-02-03T13:09:03.040Z,"101km NE of Chignik Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-02-03T12:40:44.040Z,2019-02-03 12:40:44,38.7911682,128.7911682,-122.7805023,57.2194977,-0.77,1.33,md,8,123,0.006133,0.25,nc,nc73139000,2019-02-08T03:28:04.238Z,"3km NW of The Geysers, CA",earthquake,0.75,1.63,0.15,12,automatic,nc,nc
2019-02-03T12:38:02.737Z,2019-02-03 12:38:03,63.1291,153.1291,-150.5806,29.4194,124.7,2,ml,,,,0.38,ak,ak0191kfn5h3,2019-02-03T12:43:08.706Z,"86km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-03T12:16:36.650Z,2019-02-03 12:16:37,61.6447,151.6447,-150.8474,29.1526,68,1.2,ml,,,,0.37,ak,ak0191kfihgh,2019-02-03T22:45:16.330Z,"44km WSW of Willow, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-02-03T12:10:48.620Z,2019-02-03 12:10:49,63.6619,153.6619,-150.5595,29.4405,14.5,0.6,ml,,,,0.79,ak,ak0191kfh8c6,2019-02-03T22:36:23.378Z,"81km WSW of Healy, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2019-02-03T12:09:54.670Z,2019-02-03 12:09:55,19.4915,109.4915,-155.405,24.595,0.61,1.79,ml,24,117,0.01798,0.1,hv,hv70796171,2019-02-04T18:40:57.980Z,"18km WNW of Volcano, Hawaii",earthquake,0.44,0.33,0.108,6,reviewed,hv,hv
2019-02-03T12:04:45.530Z,2019-02-03 12:04:46,33.48,123.48,-116.7863333,63.2136667,4.98,0.44,ml,30,50,0.03434,0.15,ci,ci38217039,2019-02-04T18:33:13.368Z,"8km ENE of Aguanga, CA",earthquake,0.19,0.49,0.09,5,reviewed,ci,ci
2019-02-03T12:01:00.690Z,2019-02-03 12:01:01,38.8103333,128.8103333,-122.7939987,57.2060013,2.54,0.58,md,14,79,0.0108,0.03,nc,nc73138985,2019-02-08T01:46:33.279Z,"5km NW of The Geysers, CA",earthquake,0.3,0.79,0.03,14,automatic,nc,nc
2019-02-03T11:49:22.680Z,2019-02-03 11:49:23,19.32,109.32,-155.1433333,24.8566667,11.62,1.08,md,8,295,0.08594,0.04,hv,hv70796161,2019-02-04T18:25:03.830Z,"15km SE of Volcano, Hawaii",earthquake,2.58,31.61,0.037,5,reviewed,hv,hv
2019-02-03T11:43:59.114Z,2019-02-03 11:43:59,64.2863,154.2863,-149.9259,30.0741,26.5,1.4,ml,,,,0.55,ak,ak0191kf2wsn,2019-02-03T11:47:05.332Z,"50km SW of North Nenana, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-02-03T11:42:20.020Z,2019-02-03 11:42:20,44.7738333,134.7738333,-111.016,68.984,6.36,0.45,md,6,242,0.01611,0.05,uu,uu60311252,2019-02-04T19:11:34.870Z,"14km NNE of West Yellowstone, Montana",earthquake,1.14,0.88,0.181,3,reviewed,uu,uu
2019-02-03T11:38:16.092Z,2019-02-03 11:38:16,62.9411,152.9411,-149.349,30.651,65.8,1.4,ml,,,,0.87,ak,ak0191kf1qxe,2019-02-03T11:42:54.103Z,"54km SSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-02-03T11:28:06.250Z,2019-02-03 11:28:06,33.6405,123.6405,-116.6908333,63.3091667,13.36,0.86,ml,26,60,0.07312,0.12,ci,ci38217031,2019-02-04T14:27:12.418Z,"10km N of Anza, CA",earthquake,0.21,0.43,0.164,23,reviewed,ci,ci
2019-02-03T11:26:20.280Z,2019-02-03 11:26:20,19.3285,109.3285,-68.2143,111.7857,100,3.26,md,14,231,0.8316,0.45,pr,pr2019034008,2019-02-03T12:12:17.040Z,"60km NNE of Punta Cana, Dominican Republic",earthquake,4.83,6.41,0.35,12,reviewed,pr,pr
2019-02-03T11:24:17.574Z,2019-02-03 11:24:18,61.4074,151.4074,-150.0886,29.9114,37.2,1.4,ml,,,,0.73,ak,ak0191keyqzd,2019-02-03T11:28:00.151Z,"14km SSW of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-02-03T11:09:59.562Z,2019-02-03 11:10:00,39.2271,129.2271,-119.5744,60.4256,5.1,1.5,ml,22,68.59,0.133,0.159,nn,nn00676700,2019-02-04T02:05:27.286Z,"1km SE of Dayton, Nevada",earthquake,,3.7,0.27,7,reviewed,nn,nn
2019-02-03T11:08:05.830Z,2019-02-03 11:08:06,46.0331667,136.0331667,-111.4093333,68.5906667,5.86,0.77,ml,5,155,0.182,0.03,mb,mb80334964,2019-02-04T20:48:52.210Z,"19km NE of Three Forks, Montana",earthquake,0.5,5.56,0.482,2,reviewed,mb,mb
2019-02-03T11:06:31.265Z,2019-02-03 11:06:31,39.2277,129.2277,-119.5639,60.4361,6.2,1.4,ml,6,124.98,0.142,0.1071,nn,nn00676713,2019-02-04T02:05:50.137Z,"2km ESE of Dayton, Nevada",earthquake,,9.8,0.22,2,reviewed,nn,nn
2019-02-03T11:04:25.080Z,2019-02-03 11:04:25,19.1881667,109.1881667,-155.4865,24.5135,32.44,1.99,ml,36,76,0.01775,0.11,hv,hv70796101,2019-02-04T18:51:20.040Z,"2km SSW of Pahala, Hawaii",earthquake,0.59,0.75,0.185,17,reviewed,hv,hv
2019-02-03T10:48:24.190Z,2019-02-03 10:48:24,38.8126678,128.8126678,-122.8103333,57.1896667,0.67,0.88,md,6,107,0.01071,0,nc,nc73138995,2019-02-08T01:46:36.569Z,"6km NW of The Geysers, CA",earthquake,0.35,1.14,0.01,10,automatic,nc,nc
2019-02-03T10:38:52.770Z,2019-02-03 10:38:53,19.173,109.173,-155.4796667,24.5203333,32.67,1.72,md,36,152,0.07717,0.1,hv,hv70796066,2019-02-05T01:18:15.390Z,"3km S of Pahala, Hawaii",earthquake,0.56,0.79,0.02,18,reviewed,hv,hv
2019-02-03T10:36:56.530Z,2019-02-03 10:36:57,19.434166,109.434166,-155.2871704,24.7128296,-0.44,1.72,ml,11,179,0.01302,0.11,hv,hv70796061,2019-02-03T10:42:39.000Z,"5km W of Volcano, Hawaii",earthquake,0.23,0.28,0.28,5,automatic,hv,hv
2019-02-03T10:34:33.980Z,2019-02-03 10:34:34,46.0243333,136.0243333,-111.3978333,68.6021667,5.87,0.88,ml,6,155,0.182,0.09,mb,mb80334714,2019-02-03T18:53:48.840Z,"18km NE of Three Forks, Montana",earthquake,0.62,6.54,0.145,2,reviewed,mb,mb
2019-02-03T10:25:51.260Z,2019-02-03 10:25:51,19.1168333,109.1168333,-155.4406667,24.5593333,36.21,2.31,ml,45,178,0.0434,0.18,hv,hv70796056,2019-02-04T18:37:42.280Z,"9km SE of Pahala, Hawaii",earthquake,0.61,0.72,0.132,16,reviewed,hv,hv
2019-02-03T10:22:50.500Z,2019-02-03 10:22:50,45.2128333,135.2128333,-112.8045,67.1955,11.63,-0.07,ml,5,197,0.21,0.19,mb,mb80334929,2019-02-08T21:29:45.720Z,"13km W of Dillon, Montana",earthquake,1.46,2.49,,0,reviewed,mb,mb
2019-02-03T10:20:10.364Z,2019-02-03 10:20:10,59.3642,149.3642,-152.5468,27.4532,50.5,1.9,ml,,,,0.59,ak,ak0191kecfyj,2019-02-03T10:30:03.742Z,"61km SW of Anchor Point, Alaska",earthquake,,2.6,,,automatic,ak,ak
2019-02-03T10:19:43.710Z,2019-02-03 10:19:44,38.8371658,128.8371658,-122.7826691,57.2173309,1.39,0.89,md,7,103,0.006121,0.03,nc,nc73139005,2019-02-08T01:46:43.019Z,"5km WNW of Cobb, CA",earthquake,0.67,1.11,0.02,10,automatic,nc,nc
2019-02-03T10:13:11.103Z,2019-02-03 10:13:11,61.4814,151.4814,-149.9025,30.0975,34.2,1.5,ml,,,,0.65,ak,ak0191keay06,2019-02-03T10:25:59.411Z,"5km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-02-03T09:55:21.851Z,2019-02-03 09:55:22,62.9965,152.9965,-150.7158,29.2842,106.8,1.5,ml,,,,0.48,ak,ak0191kdyjav,2019-02-03T10:00:05.178Z,"81km NNW of Talkeetna, Alaska",earthquake,,2.2,,,automatic,ak,ak
2019-02-03T09:46:43.040Z,2019-02-03 09:46:43,18.2411,108.2411,-67.6166,112.3834,86,2.18,md,8,286,0.1986,0.42,pr,pr2019034010,2019-02-03T12:55:04.230Z,"40km WSW of Rincon, Puerto Rico",earthquake,3.75,2.24,0.34,6,reviewed,pr,pr
2019-02-03T09:46:25.770Z,2019-02-03 09:46:26,38.016,128.016,-122.0968333,57.9031667,15.88,2.12,md,54,68,0.02998,0.14,nc,nc73139236,2019-02-09T05:48:04.205Z,"1km N of Vine Hill, CA",earthquake,0.23,0.31,0.152,38,reviewed,nc,nc
2019-02-03T09:37:22.665Z,2019-02-03 09:37:23,61.0502,151.0502,-147.6672,32.3328,28.5,1.4,ml,,,,1.13,ak,ak0191kduoh6,2019-02-03T09:41:10.239Z,"63km ENE of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-03T09:36:24.010Z,2019-02-03 09:36:24,32.8545,122.8545,-116.217,63.783,10.51,1.57,ml,53,73,0.1187,0.23,ci,ci38217023,2019-02-04T23:11:49.472Z,"25km WNW of Ocotillo, CA",earthquake,0.23,0.61,0.132,36,reviewed,ci,ci
2019-02-03T09:25:05.183Z,2019-02-03 09:25:05,63.0151,153.0151,-150.5291,29.4709,121.3,1.5,ml,,,,0.67,ak,ak0191kds2kq,2019-02-03T09:28:57.272Z,"79km NNW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-02-03T09:18:14.220Z,2019-02-03 09:18:14,-15.1354,74.8646,-74.7681,105.2319,42.5,4.2,mb,,147,3.722,0.69,us,us2000jcpw,2019-02-03T18:12:52.861Z,"36km NNW of Acari, Peru",earthquake,8.5,5.4,0.141,15,reviewed,us,us
2019-02-03T09:12:25.026Z,2019-02-03 09:12:25,61.4518,151.4518,-149.9693,30.0307,20,2.6,ml,,,,0.86,ak,ak0191kdpbsb,2019-02-03T10:42:28.040Z,"7km S of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-02-03T09:08:45.630Z,2019-02-03 09:08:46,39.0768,129.0768,-118.1638,61.8362,12.2,2.5,ml,25,81.37,0.236,0.1574,nn,nn00676693,2019-02-04T02:05:19.529Z,"31km NW of Gabbs, Nevada",earthquake,,2,0.32,12,reviewed,nn,nn
2019-02-03T08:39:08.104Z,2019-02-03 08:39:08,39.3835,129.3835,-119.9721,60.0279,8.5,0.8,ml,8,119.67,0.104,0.1454,nn,nn00676712,2019-02-04T02:05:48.263Z,"14km N of Incline Village, Nevada",earthquake,,3.5,0.89,5,reviewed,nn,nn
2019-02-03T08:27:26.780Z,2019-02-03 08:27:27,46.5886667,136.5886667,-112.2381667,67.7618333,2.39,1.15,ml,13,71,0.172,0.15,mb,mb80334919,2019-02-08T21:06:16.320Z,"9km W of Helena West Side, Montana",earthquake,0.52,1.17,0.217,3,reviewed,mb,mb
2019-02-03T08:25:16.380Z,2019-02-03 08:25:16,18.2718,108.2718,-67.0733,112.9267,52,1.68,md,3,346,0.0969,0.47,pr,pr2019034009,2019-02-03T12:54:10.415Z,"4km E of Espino, Puerto Rico",earthquake,18.25,3.53,0.55,3,reviewed,pr,pr
2019-02-03T08:17:15.760Z,2019-02-03 08:17:16,18.92,108.92,-65.0115,114.9885,58,2.85,md,6,334,1.1429,0.45,pr,pr2019034007,2019-02-03T12:53:10.200Z,"64km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.5,11.94,0.31,4,reviewed,pr,pr
2019-02-03T08:00:13.520Z,2019-02-03 08:00:14,33.6026667,123.6026667,-116.8116667,63.1883333,7.37,0.81,ml,16,89,0.04065,0.11,ci,ci38217007,2019-02-04T14:27:31.413Z,"14km WNW of Anza, CA",earthquake,0.26,0.42,0.293,12,reviewed,ci,ci
2019-02-03T07:51:14.306Z,2019-02-03 07:51:14,38.3172,128.3172,-118.5291,61.4709,9.9,0.4,ml,5,197.07,0.069,0.081,nn,nn00676711,2019-02-04T02:05:39.201Z,"24km SSE of Hawthorne, Nevada",earthquake,,4.3,0,1,reviewed,nn,nn
2019-02-03T07:39:05.430Z,2019-02-03 07:39:05,46.8903333,136.8903333,-112.486,67.514,12.31,0.99,ml,5,119,0.133,0.07,mb,mb80334709,2019-02-03T15:50:08.580Z,"16km ESE of Lincoln, Montana",earthquake,0.42,1.77,0.178,2,reviewed,mb,mb
2019-02-03T07:37:39.620Z,2019-02-03 07:37:40,40.3091667,130.3091667,-124.4838333,55.5161667,7.13,2.83,ml,26,251,0.1508,0.14,nc,nc73139226,2019-02-06T18:31:48.087Z,"17km W of Petrolia, CA",earthquake,0.37,0.44,0.325,10,reviewed,nc,nc
2019-02-03T07:36:50.110Z,2019-02-03 07:36:50,-3.2637,86.7363,130.7504,310.7504,35,5.4,mww,,37,1.535,1.26,us,us2000jcp0,2019-02-03T07:55:32.040Z,"203km E of Amahai, Indonesia",earthquake,3.4,1.9,0.073,18,reviewed,us,us
2019-02-03T07:16:30.198Z,2019-02-03 07:16:30,38.2745,128.2745,-118.8055,61.1945,12.4,1.6,ml,10,66.34,0.237,0.1661,nn,nn00676710,2019-02-04T02:05:37.025Z,"31km SSW of Hawthorne, Nevada",earthquake,,4.4,0.36,4,reviewed,nn,nn
